ds,yhat,yhat_lower,yhat_upper,industry,column
2025-09-01 00:00:00,118137.1336637114,111504.18840709155,124246.59138256942,Total Mercado,unique_vehicles
2025-10-01 00:00:00,119954.78087822268,112585.20241155564,126919.42900435346,Total Mercado,unique_vehicles
2025-11-01 00:00:00,120103.40737520908,111842.5969402774,127520.92458054412,Total Mercado,unique_vehicles
2025-12-01 00:00:00,122758.76730601896,113430.3900293355,131131.82571634074,Total Mercado,unique_vehicles
2026-01-01 00:00:00,121332.0558791016,110784.85521532992,130434.45599936073,Total Mercado,unique_vehicles
2026-02-01 00:00:00,119703.97008101018,108573.31606191778,129490.1708622317,Total Mercado,unique_vehicles
2026-03-01 00:00:00,121604.247603551,109365.0132523292,132211.02060124147,Total Mercado,unique_vehicles
2026-04-01 00:00:00,121593.91962711116,108357.9890242028,132934.59811983095,Total Mercado,unique_vehicles
2026-05-01 00:00:00,121662.34747415128,107398.68059167196,134016.9832105205,Total Mercado,unique_vehicles
2026-06-01 00:00:00,121475.39253303394,106250.51447264726,134638.34748016833,Total Mercado,unique_vehicles
2026-07-01 00:00:00,120830.49856315371,104605.29655920027,135086.85247044734,Total Mercado,unique_vehicles
2026-08-01 00:00:00,120248.1197192109,102776.5314048235,135404.19440418854,Total Mercado,unique_vehicles
2026-09-01 00:00:00,123175.67993266133,104564.2242209735,139117.37299664627,Total Mercado,unique_vehicles
2026-10-01 00:00:00,125920.59280748984,105948.9668423929,143051.3308100977,Total Mercado,unique_vehicles
2026-11-01 00:00:00,125868.84022276252,104838.83519576411,144118.1148607749,Total Mercado,unique_vehicles
2026-12-01 00:00:00,127470.7831085552,105410.6558027575,146970.8718388179,Total Mercado,unique_vehicles
2027-01-01 00:00:00,127432.26394466532,103544.50225829027,147801.3405335718,Total Mercado,unique_vehicles
2027-02-01 00:00:00,126294.52185320828,101553.72839931885,148142.98493619167,Total Mercado,unique_vehicles
2027-03-01 00:00:00,126731.56276719988,100762.48613541956,149151.1036460234,Total Mercado,unique_vehicles
2027-04-01 00:00:00,126959.45911147787,99743.55661726728,150938.2500599523,Total Mercado,unique_vehicles
2027-05-01 00:00:00,127039.54931011028,98386.84653317549,152380.8251395698,Total Mercado,unique_vehicles
2027-06-01 00:00:00,127017.83482236054,96490.77906748337,153630.98924884244,Total Mercado,unique_vehicles
2027-07-01 00:00:00,127441.63205850648,95542.71384969502,155871.11125098317,Total Mercado,unique_vehicles
2027-08-01 00:00:00,125819.15903317386,92405.90131096172,155211.30892040444,Total Mercado,unique_vehicles
2027-09-01 00:00:00,128213.27938787053,93586.2945881678,159088.55251528067,Total Mercado,unique_vehicles
2027-10-01 00:00:00,131890.8732095554,95398.51908602729,164313.65821617466,Total Mercado,unique_vehicles
2027-11-01 00:00:00,131622.94445405016,93941.42715518034,165136.41302181996,Total Mercado,unique_vehicles
2027-12-01 00:00:00,132192.4182846841,93063.62245172213,167228.18465463884,Total Mercado,unique_vehicles
2028-01-01 00:00:00,133557.05189034424,92784.9107599224,170333.66089469142,Total Mercado,unique_vehicles
2028-02-01 00:00:00,132877.7460122379,90616.70942234652,170782.7562739611,Total Mercado,unique_vehicles
2028-03-01 00:00:00,133914.08846675302,90456.76384472408,173445.41615745772,Total Mercado,unique_vehicles
2028-04-01 00:00:00,133479.30991003843,87981.546327268,174259.37046283163,Total Mercado,unique_vehicles
2028-05-01 00:00:00,133553.24132999455,86345.24522921714,176204.3341806245,Total Mercado,unique_vehicles
2028-06-01 00:00:00,133067.88857580686,84000.42483009833,177543.2910932629,Total Mercado,unique_vehicles
2028-07-01 00:00:00,130227.58153920002,79887.63076211709,176313.92747201503,Total Mercado,unique_vehicles
2028-08-01 00:00:00,131666.0677917502,79652.45011899614,179449.9970232378,Total Mercado,unique_vehicles
2028-09-01 00:00:00,135717.10689108033,81383.6091169919,185432.34164945903,Total Mercado,unique_vehicles
2028-10-01 00:00:00,136613.70183317058,80932.42655087277,187663.5865003648,Total Mercado,unique_vehicles
2028-11-01 00:00:00,136946.65459583743,79560.22140964205,189235.2915856711,Total Mercado,unique_vehicles
2028-12-01 00:00:00,140675.51665853875,81793.70762160586,194614.35413833696,Total Mercado,unique_vehicles
2029-01-01 00:00:00,137877.02094446073,76699.10640462778,193196.53566931628,Total Mercado,unique_vehicles
2029-02-01 00:00:00,135727.32976117285,73035.8692848331,192953.31639616963,Total Mercado,unique_vehicles
2029-03-01 00:00:00,139078.6322569516,75360.34574180773,197873.39539633007,Total Mercado,unique_vehicles
2029-04-01 00:00:00,138847.44352283984,73444.38268520439,199242.8066773658,Total Mercado,unique_vehicles
2029-05-01 00:00:00,138913.77763153592,70659.49290169148,201038.801020558,Total Mercado,unique_vehicles
2029-06-01 00:00:00,138572.11908880176,69247.15870849429,202163.36961932376,Total Mercado,unique_vehicles
2029-07-01 00:00:00,136838.8285913863,65955.30499271791,202161.14692403428,Total Mercado,unique_vehicles
2029-08-01 00:00:00,137277.10812512453,64686.1300413003,204343.4646678457,Total Mercado,unique_vehicles
2029-09-01 00:00:00,140757.19876543485,66663.71158561362,208794.68216826348,Total Mercado,unique_vehicles
2029-10-01 00:00:00,142574.84597994204,66582.9440200814,212275.94907775105,Total Mercado,unique_vehicles
2029-11-01 00:00:00,142723.47247692946,65252.454394317465,213687.4381034528,Total Mercado,unique_vehicles
2029-12-01 00:00:00,145378.83240774728,66259.91999468571,217734.8795796732,Total Mercado,unique_vehicles
2021-01-01 00:00:00,5.469828772656243,5.455076146288855,5.485498772285551,Total Mercado,avg_hours_per_day_per_driver
2021-02-01 00:00:00,5.702621072245768,5.686749026183566,5.717322064689502,Total Mercado,avg_hours_per_day_per_driver
2021-03-01 00:00:00,5.7993532184285765,5.783905007726346,5.814057697278919,Total Mercado,avg_hours_per_day_per_driver
2021-04-01 00:00:00,5.800080882529599,5.785784222802423,5.815281943537105,Total Mercado,avg_hours_per_day_per_driver
2021-05-01 00:00:00,5.8368295334568,5.820690070686175,5.853121972997949,Total Mercado,avg_hours_per_day_per_driver
2021-06-01 00:00:00,5.866054535034235,5.8506835480182495,5.881350531408636,Total Mercado,avg_hours_per_day_per_driver
2021-07-01 00:00:00,5.712294946000473,5.69783000013937,5.727834589166597,Total Mercado,avg_hours_per_day_per_driver
2021-08-01 00:00:00,5.697904129421294,5.681700679058602,5.713088715164482,Total Mercado,avg_hours_per_day_per_driver
2021-09-01 00:00:00,5.544544445546641,5.529990075910668,5.558956607001011,Total Mercado,avg_hours_per_day_per_driver
2021-10-01 00:00:00,5.560267542231377,5.545551462218235,5.575995056909097,Total Mercado,avg_hours_per_day_per_driver
2021-11-01 00:00:00,5.51791356817059,5.503922781874913,5.533130185872924,Total Mercado,avg_hours_per_day_per_driver
2021-12-01 00:00:00,5.33481084942918,5.318636628792908,5.349795317462538,Total Mercado,avg_hours_per_day_per_driver
2022-01-01 00:00:00,5.004999628222186,4.990708421174584,5.020266203138134,Total Mercado,avg_hours_per_day_per_driver
2022-02-01 00:00:00,5.331496568983746,5.315663937981594,5.347121074684683,Total Mercado,avg_hours_per_day_per_driver
2022-03-01 00:00:00,5.4857239049592925,5.471082071302147,5.500683253721123,Total Mercado,avg_hours_per_day_per_driver
2022-04-01 00:00:00,5.427794101270856,5.413114467112051,5.4428448760341945,Total Mercado,avg_hours_per_day_per_driver
2022-05-01 00:00:00,5.437323885553341,5.42176332760265,5.452600846686585,Total Mercado,avg_hours_per_day_per_driver
2022-06-01 00:00:00,5.440203792529824,5.424655709771207,5.4546737729990245,Total Mercado,avg_hours_per_day_per_driver
2022-07-01 00:00:00,5.2874861133724576,5.2718664657519945,5.30334710815821,Total Mercado,avg_hours_per_day_per_driver
2022-08-01 00:00:00,5.26778489851209,5.252226476866292,5.284232466489735,Total Mercado,avg_hours_per_day_per_driver
2022-09-01 00:00:00,5.336682749347071,5.321600091214202,5.352620172807882,Total Mercado,avg_hours_per_day_per_driver
2022-10-01 00:00:00,5.363400593117489,5.348997969175884,5.378532757138217,Total Mercado,avg_hours_per_day_per_driver
2022-11-01 00:00:00,5.301243451680435,5.286214887596974,5.317164678594958,Total Mercado,avg_hours_per_day_per_driver
2022-12-01 00:00:00,5.309681945780373,5.295443681104439,5.324455224486254,Total Mercado,avg_hours_per_day_per_driver
2023-01-01 00:00:00,5.110995675259843,5.096017081199433,5.126897532490091,Total Mercado,avg_hours_per_day_per_driver
2023-02-01 00:00:00,5.245634592112679,5.230069081672023,5.260813774499696,Total Mercado,avg_hours_per_day_per_driver
2023-03-01 00:00:00,5.268940547124333,5.253596443638537,5.284106227860747,Total Mercado,avg_hours_per_day_per_driver
2023-04-01 00:00:00,5.251932434266554,5.236552275300919,5.267916367528601,Total Mercado,avg_hours_per_day_per_driver
2023-05-01 00:00:00,5.290517083045388,5.275655111776952,5.306633458423689,Total Mercado,avg_hours_per_day_per_driver
2023-06-01 00:00:00,5.215659441791749,5.200275031792723,5.230897485049395,Total Mercado,avg_hours_per_day_per_driver
2023-07-01 00:00:00,5.034741926439194,5.019185192639865,5.0505270215123526,Total Mercado,avg_hours_per_day_per_driver
2023-08-01 00:00:00,5.027488678616653,5.012451562453221,5.043756264055954,Total Mercado,avg_hours_per_day_per_driver
2023-09-01 00:00:00,5.171292255821135,5.156434533185217,5.185867253939502,Total Mercado,avg_hours_per_day_per_driver
2023-10-01 00:00:00,5.216355275282625,5.200679735377944,5.230735512433341,Total Mercado,avg_hours_per_day_per_driver
2023-11-01 00:00:00,5.145860760346785,5.129482174714436,5.159593303822099,Total Mercado,avg_hours_per_day_per_driver
2023-12-01 00:00:00,5.170521719913916,5.156004441677144,5.185847789341793,Total Mercado,avg_hours_per_day_per_driver
2024-01-01 00:00:00,5.021683073215363,5.006066113750559,5.036592561322944,Total Mercado,avg_hours_per_day_per_driver
2024-02-01 00:00:00,5.120250873366119,5.105035165914825,5.135784661234916,Total Mercado,avg_hours_per_day_per_driver
2024-03-01 00:00:00,5.205942376484749,5.190458522079995,5.221690436320332,Total Mercado,avg_hours_per_day_per_driver
2024-04-01 00:00:00,5.20266861286414,5.187233941648476,5.2185347903255215,Total Mercado,avg_hours_per_day_per_driver
2024-05-01 00:00:00,5.242784024475776,5.227077405539789,5.256927949932317,Total Mercado,avg_hours_per_day_per_driver
2024-06-01 00:00:00,5.228056863229638,5.2132098546561245,5.243134190810215,Total Mercado,avg_hours_per_day_per_driver
2024-07-01 00:00:00,5.005476557080634,4.989621057410862,5.020590998033188,Total Mercado,avg_hours_per_day_per_driver
2024-08-01 00:00:00,4.939325172368196,4.9234076996916025,4.9543526857826325,Total Mercado,avg_hours_per_day_per_driver
2024-09-01 00:00:00,4.798383746084916,4.772446695603495,4.8287513431247335,Total Mercado,avg_hours_per_day_per_driver
2024-10-01 00:00:00,4.953730440208511,4.879833074477212,5.040206082415432,Total Mercado,avg_hours_per_day_per_driver
2024-11-01 00:00:00,5.09066180170421,4.936420747497748,5.259914937578989,Total Mercado,avg_hours_per_day_per_driver
2024-12-01 00:00:00,4.930689736568844,4.692721255029372,5.192718605620282,Total Mercado,avg_hours_per_day_per_driver
2025-01-01 00:00:00,4.479318447270202,4.1321659273356826,4.8507645383608144,Total Mercado,avg_hours_per_day_per_driver
2025-02-01 00:00:00,4.785441547847671,4.339255873944169,5.289299638137776,Total Mercado,avg_hours_per_day_per_driver
2025-03-01 00:00:00,4.881039896801012,4.304708023596325,5.538805843760913,Total Mercado,avg_hours_per_day_per_driver
2025-04-01 00:00:00,4.880512285397254,4.157699609732852,5.695737083338913,Total Mercado,avg_hours_per_day_per_driver
2025-05-01 00:00:00,4.927575683418484,4.040156529916741,5.918644082795276,Total Mercado,avg_hours_per_day_per_driver
2025-06-01 00:00:00,4.900351075983967,3.8491995762961433,6.027363275181424,Total Mercado,avg_hours_per_day_per_driver
2025-07-01 00:00:00,4.691981683219567,3.4934790472622894,5.987753878972682,Total Mercado,avg_hours_per_day_per_driver
2025-08-01 00:00:00,4.621160736118707,3.250558141849821,6.094766711855435,Total Mercado,avg_hours_per_day_per_driver
2025-09-01 00:00:00,4.552387671378433,3.0199607848740526,6.237378054332282,Total Mercado,avg_hours_per_day_per_driver
2025-10-01 00:00:00,4.649968783684745,2.9358295228597964,6.538766816498087,Total Mercado,avg_hours_per_day_per_driver
2025-11-01 00:00:00,4.692201425766627,2.776717695823698,6.779188271649652,Total Mercado,avg_hours_per_day_per_driver
2025-12-01 00:00:00,4.590956603390753,2.452960058577148,6.90179846503119,Total Mercado,avg_hours_per_day_per_driver
2026-01-01 00:00:00,4.241669340232286,1.931471978291394,6.744709713764512,Total Mercado,avg_hours_per_day_per_driver
2026-02-01 00:00:00,4.480531030885271,2.040589389447555,7.2368669917396735,Total Mercado,avg_hours_per_day_per_driver
2026-03-01 00:00:00,4.55560394740619,1.871784956566778,7.487589477752649,Total Mercado,avg_hours_per_day_per_driver
2026-04-01 00:00:00,4.558253468799293,1.659143002509297,7.761694947544409,Total Mercado,avg_hours_per_day_per_driver
2026-05-01 00:00:00,4.612313352543814,1.4707332452154378,8.048314608723175,Total Mercado,avg_hours_per_day_per_driver
2026-06-01 00:00:00,4.572797511016498,1.128115930660586,8.253739703460939,Total Mercado,avg_hours_per_day_per_driver
2026-07-01 00:00:00,4.379051688144896,0.6769903843507047,8.308505582932595,Total Mercado,avg_hours_per_day_per_driver
2026-08-01 00:00:00,4.303990781840206,0.3569428097241645,8.415178852015899,Total Mercado,avg_hours_per_day_per_driver
2026-09-01 00:00:00,4.306275065912846,0.1498673387362399,8.646749468777925,Total Mercado,avg_hours_per_day_per_driver
2026-10-01 00:00:00,4.343958379122975,-0.0825995042657359,8.92829065405889,Total Mercado,avg_hours_per_day_per_driver
2026-11-01 00:00:00,4.29313222277389,-0.4335462581889533,9.245622012157648,Total Mercado,avg_hours_per_day_per_driver
2026-12-01 00:00:00,4.253456517219011,-0.7302988181467863,9.572191100346933,Total Mercado,avg_hours_per_day_per_driver
2027-01-01 00:00:00,4.005052207424031,-1.210391670151244,9.579386572387037,Total Mercado,avg_hours_per_day_per_driver
2027-02-01 00:00:00,4.174712183908912,-1.2794858169244951,9.969837554109812,Total Mercado,avg_hours_per_day_per_driver
2027-03-01 00:00:00,4.229650063749537,-1.567770133871246,10.278752151216825,Total Mercado,avg_hours_per_day_per_driver
2027-04-01 00:00:00,4.235908360679477,-1.857511076356773,10.62465245597762,Total Mercado,avg_hours_per_day_per_driver
2027-05-01 00:00:00,4.297008885619654,-2.067093937907301,11.04572363586744,Total Mercado,avg_hours_per_day_per_driver
2027-06-01 00:00:00,4.24541764973229,-2.4366905186053347,11.349086817688605,Total Mercado,avg_hours_per_day_per_driver
2027-07-01 00:00:00,4.066690371492625,-2.910056202380296,11.45807619595684,Total Mercado,avg_hours_per_day_per_driver
2027-08-01 00:00:00,3.987798892176662,-3.287843746814452,11.695158773537226,Total Mercado,avg_hours_per_day_per_driver
2027-09-01 00:00:00,4.05996423791697,-3.590264822725785,12.112650806965336,Total Mercado,avg_hours_per_day_per_driver
2027-10-01 00:00:00,4.035699936606682,-3.924842619664634,12.442303354901355,Total Mercado,avg_hours_per_day_per_driver
2027-11-01 00:00:00,3.8935618874562574,-4.36230318435597,12.670453151171694,Total Mercado,avg_hours_per_day_per_driver
2027-12-01 00:00:00,3.9182228470235065,-4.678177634393882,13.016683775740086,Total Mercado,avg_hours_per_day_per_driver
2028-01-01 00:00:00,3.769384200325418,-5.161146930903117,13.189067775840964,Total Mercado,avg_hours_per_day_per_driver
2028-02-01 00:00:00,3.867952000475964,-5.375651439953613,13.587651252925776,Total Mercado,avg_hours_per_day_per_driver
2028-03-01 00:00:00,3.95364350359438,-5.688546111913649,14.04761369562734,Total Mercado,avg_hours_per_day_per_driver
2028-04-01 00:00:00,3.950369739973825,-6.0606264240607945,14.555619169526633,Total Mercado,avg_hours_per_day_per_driver
2028-05-01 00:00:00,3.990485151585066,-6.282957634447897,14.9954467877309,Total Mercado,avg_hours_per_day_per_driver
2028-06-01 00:00:00,3.975757990339293,-6.52624370142615,15.303092341157,Total Mercado,avg_hours_per_day_per_driver
2028-07-01 00:00:00,3.753177684190239,-7.079719988464333,15.531163520399858,Total Mercado,avg_hours_per_day_per_driver
2028-08-01 00:00:00,3.687026299477722,-7.391424040164028,15.865075983907142,Total Mercado,avg_hours_per_day_per_driver
2028-09-01 00:00:00,3.546084873195119,-7.964647267479198,16.165575169865647,Total Mercado,avg_hours_per_day_per_driver
2028-10-01 00:00:00,3.7014315673182026,-8.221590845467082,16.874996628036108,Total Mercado,avg_hours_per_day_per_driver
2028-11-01 00:00:00,3.838362928812659,-8.347264880764207,17.51556239152157,Total Mercado,avg_hours_per_day_per_driver
2028-12-01 00:00:00,3.678390863678606,-8.922166127228705,17.77595849717173,Total Mercado,avg_hours_per_day_per_driver
2029-01-01 00:00:00,3.227019574380148,-9.764661901989223,17.708953051865244,Total Mercado,avg_hours_per_day_per_driver
2029-02-01 00:00:00,3.533142674957579,-9.797236559572164,18.340082922978667,Total Mercado,avg_hours_per_day_per_driver
2029-03-01 00:00:00,3.62874102391105,-10.018960044605151,18.98196299732208,Total Mercado,avg_hours_per_day_per_driver
2029-04-01 00:00:00,3.628213412507012,-10.286245280424431,19.15967504866268,Total Mercado,avg_hours_per_day_per_driver
2029-05-01 00:00:00,3.675276810527726,-10.721208816386088,19.67893678327897,Total Mercado,avg_hours_per_day_per_driver
2029-06-01 00:00:00,3.64805220309356,-11.125510444222614,20.02541932619192,Total Mercado,avg_hours_per_day_per_driver
2029-07-01 00:00:00,3.4396828103291326,-11.80932925707269,20.27783108060742,Total Mercado,avg_hours_per_day_per_driver
2029-08-01 00:00:00,3.3688618632285228,-12.323046028959125,20.79045009141485,Total Mercado,avg_hours_per_day_per_driver
2029-09-01 00:00:00,3.300088798487252,-12.572758829417314,21.238575633099195,Total Mercado,avg_hours_per_day_per_driver
2029-10-01 00:00:00,3.3976699107944097,-12.875567688447603,21.818694456193413,Total Mercado,avg_hours_per_day_per_driver
2029-11-01 00:00:00,3.439902552875326,-13.231325626679231,22.325810822193663,Total Mercado,avg_hours_per_day_per_driver
2029-12-01 00:00:00,3.3386577305008447,-13.623836707139304,22.5484316806664,Total Mercado,avg_hours_per_day_per_driver
2021-01-01 00:00:00,211175001.5488532,193198207.9101276,229094248.27585065,Total Mercado,total_amount
2021-02-01 00:00:00,234805875.40897653,217224641.3296972,252294025.7645144,Total Mercado,total_amount
2021-03-01 00:00:00,312712002.26310414,294977890.1224736,330099861.17489696,Total Mercado,total_amount
2021-04-01 00:00:00,319418339.58442056,302798753.9419183,336328379.45810163,Total Mercado,total_amount
2021-05-01 00:00:00,367506643.1020199,350303944.3595785,385097383.4511245,Total Mercado,total_amount
2021-06-01 00:00:00,369316582.0691252,351963315.44470835,387150465.3230729,Total Mercado,total_amount
2021-07-01 00:00:00,345818760.1271998,327013871.6909153,363846478.5627638,Total Mercado,total_amount
2021-08-01 00:00:00,347287266.8490623,329389373.4292712,363967657.0325854,Total Mercado,total_amount
2021-09-01 00:00:00,390647946.5819805,372687760.580144,410072935.7747914,Total Mercado,total_amount
2021-10-01 00:00:00,417062068.5256277,400737853.98692775,434242136.246626,Total Mercado,total_amount
2021-11-01 00:00:00,390481310.4477497,373427512.0001085,407800097.29942334,Total Mercado,total_amount
2021-12-01 00:00:00,420265010.3698759,401357639.1718406,437340640.61161023,Total Mercado,total_amount
2022-01-01 00:00:00,360397439.3150759,342891850.18869543,377972411.1741279,Total Mercado,total_amount
2022-02-01 00:00:00,376013648.7762043,359200361.9933434,394983159.0935768,Total Mercado,total_amount
2022-03-01 00:00:00,445984789.2314765,428121030.6192007,462796337.79168737,Total Mercado,total_amount
2022-04-01 00:00:00,443786743.1454819,426728356.7458536,460737619.22024494,Total Mercado,total_amount
2022-05-01 00:00:00,483221203.24476063,465888839.7549336,501383536.65004086,Total Mercado,total_amount
2022-06-01 00:00:00,472979538.16193366,456570189.3262348,490653991.8453749,Total Mercado,total_amount
2022-07-01 00:00:00,441034592.5191591,423271802.69322366,459251832.156345,Total Mercado,total_amount
2022-08-01 00:00:00,434106292.2887659,415715826.4215791,450989386.7098889,Total Mercado,total_amount
2022-09-01 00:00:00,474945466.3580541,457556549.23879766,492625755.5059151,Total Mercado,total_amount
2022-10-01 00:00:00,498108703.42936295,480414728.7923956,515629521.9190904,Total Mercado,total_amount
2022-11-01 00:00:00,468309783.3180083,450258387.85773087,485355222.0699057,Total Mercado,total_amount
2022-12-01 00:00:00,494931304.707285,478070851.3996327,512002028.9749236,Total Mercado,total_amount
2023-01-01 00:00:00,432138874.2028433,415267933.1735986,451408145.9999135,Total Mercado,total_amount
2023-02-01 00:00:00,445455399.5455648,428198013.9863131,462700471.8110029,Total Mercado,total_amount
2023-03-01 00:00:00,512602072.4335983,495559900.66952777,531038997.8636295,Total Mercado,total_amount
2023-04-01 00:00:00,507221476.6069869,490887638.9349134,524920056.2449937,Total Mercado,total_amount
2023-05-01 00:00:00,543512176.4209309,526578502.3763275,561260018.5509596,Total Mercado,total_amount
2023-06-01 00:00:00,532703338.948168,515068420.9249167,551060349.2748193,Total Mercado,total_amount
2023-07-01 00:00:00,500877232.6857519,482960956.0581318,519459260.5285961,Total Mercado,total_amount
2023-08-01 00:00:00,494386581.93964016,476387050.98215294,512630164.9742545,Total Mercado,total_amount
2023-09-01 00:00:00,535407211.7631581,518863071.5918112,553937653.2563356,Total Mercado,total_amount
2023-10-01 00:00:00,557955788.8407863,539809454.9459854,575708424.9898624,Total Mercado,total_amount
2023-11-01 00:00:00,527706327.4789161,510012788.2045292,544908519.4239886,Total Mercado,total_amount
2023-12-01 00:00:00,549358565.422138,530985468.86833006,566884136.2973697,Total Mercado,total_amount
2024-01-01 00:00:00,481858840.43766063,464068650.34898096,499560627.1656292,Total Mercado,total_amount
2024-02-01 00:00:00,491286592.0518367,474127721.616136,509556474.9865355,Total Mercado,total_amount
2024-03-01 00:00:00,553348147.4847357,535335934.34312177,570869379.6772822,Total Mercado,total_amount
2024-04-01 00:00:00,543794762.2573848,525483003.52635735,561623265.8857195,Total Mercado,total_amount
2024-05-01 00:00:00,576152897.8150339,557533714.6624724,593741042.7933383,Total Mercado,total_amount
2024-06-01 00:00:00,561975024.8111244,544306470.3602074,579572656.8687938,Total Mercado,total_amount
2024-07-01 00:00:00,524942254.2165535,506642679.0068828,543628335.3054498,Total Mercado,total_amount
2024-08-01 00:00:00,512056674.42964286,494427334.5716521,530834092.5928654,Total Mercado,total_amount
2024-09-01 00:00:00,547355882.7803609,529317909.21501946,565114739.0953859,Total Mercado,total_amount
2024-10-01 00:00:00,566778627.2693216,547525054.1841121,583101352.5362505,Total Mercado,total_amount
2024-11-01 00:00:00,532879006.48096967,514975763.2644691,549381814.9882431,Total Mercado,total_amount
2024-12-01 00:00:00,555593692.4953313,537970659.5408509,572798767.0496281,Total Mercado,total_amount
2025-01-01 00:00:00,488128418.3618704,468636634.9537049,506999988.9791565,Total Mercado,total_amount
2025-02-01 00:00:00,495338023.8297136,476212350.6073288,513560434.7588831,Total Mercado,total_amount
2025-03-01 00:00:00,558412037.288279,538230650.5639541,578344190.7620294,Total Mercado,total_amount
2025-04-01 00:00:00,548697106.207357,529980352.82937866,568659325.8188691,Total Mercado,total_amount
2025-05-01 00:00:00,580893859.6520358,558276479.8882846,601955139.3878595,Total Mercado,total_amount
2025-06-01 00:00:00,566282530.4793668,542724585.366986,588371167.8363624,Total Mercado,total_amount
2025-07-01 00:00:00,529459669.97478896,505131430.9858427,554207924.2580835,Total Mercado,total_amount
2025-08-01 00:00:00,517158970.18192697,489353491.72483647,545501779.2837173,Total Mercado,total_amount
2025-09-01 00:00:00,552859367.9340363,527130911.0594356,582309353.1844842,Total Mercado,total_amount
2025-10-01 00:00:00,571860313.8180177,542442341.4836888,604663879.1183473,Total Mercado,total_amount
2025-11-01 00:00:00,537619273.8118168,507228265.590956,569702165.6836303,Total Mercado,total_amount
2025-12-01 00:00:00,559989797.68534,526113372.3902052,596262013.2514697,Total Mercado,total_amount
2026-01-01 00:00:00,492460616.6680999,455621023.9072744,531423231.24669456,Total Mercado,total_amount
2026-02-01 00:00:00,500410435.66563934,456910951.0035541,541794128.5893054,Total Mercado,total_amount
2026-03-01 00:00:00,563457094.4118711,520516726.1638072,609276828.2286587,Total Mercado,total_amount
2026-04-01 00:00:00,553592657.8767575,507817125.36458,602259079.7089158,Total Mercado,total_amount
2026-05-01 00:00:00,585609492.8930922,532860991.9441925,636005477.5811374,Total Mercado,total_amount
2026-06-01 00:00:00,570580601.660166,517737379.72308975,626772464.9562004,Total Mercado,total_amount
2026-07-01 00:00:00,534002856.5172891,475828758.7149472,594551571.1908604,Total Mercado,total_amount
2026-08-01 00:00:00,522293986.60917807,463753072.033851,581930299.4275631,Total Mercado,total_amount
2026-09-01 00:00:00,558361497.0031012,491719212.92138857,621934407.6123321,Total Mercado,total_amount
2026-10-01 00:00:00,576913475.4822993,508941758.2048112,645653792.2086008,Total Mercado,total_amount
2026-11-01 00:00:00,542349588.1591148,468576420.9487611,615686042.5972294,Total Mercado,total_amount
2026-12-01 00:00:00,564365698.2946383,488042837.4904044,639909819.145194,Total Mercado,total_amount
2027-01-01 00:00:00,496825063.8909214,417380515.0333343,576583691.4852413,Total Mercado,total_amount
2027-02-01 00:00:00,505514830.1942107,424437395.8858344,588349643.3880893,Total Mercado,total_amount
2027-03-01 00:00:00,568482494.9176079,478915625.644969,655192801.4539362,Total Mercado,total_amount
2027-04-01 00:00:00,558481092.1142517,467073177.7771762,648501665.1176337,Total Mercado,total_amount
2027-05-01 00:00:00,590300047.4337142,495954079.5474325,688293866.1609068,Total Mercado,total_amount
2027-06-01 00:00:00,574870407.3166614,474262692.3397663,672402905.2600801,Total Mercado,total_amount
2027-07-01 00:00:00,538572556.6461984,432081812.40104914,641781223.8046578,Total Mercado,total_amount
2027-08-01 00:00:00,527461103.39266336,414265285.9830092,636705560.5081563,Total Mercado,total_amount
2027-09-01 00:00:00,563860930.7151642,451131388.4574012,674696791.105766,Total Mercado,total_amount
2027-10-01 00:00:00,581937763.4369738,460952522.6824953,698591011.0963488,Total Mercado,total_amount
2027-11-01 00:00:00,547070247.7523791,427266812.7711253,669024105.2811449,Total Mercado,total_amount
2027-12-01 00:00:00,568722485.6956,438659044.4995986,695677375.8425522,Total Mercado,total_amount
2028-01-01 00:00:00,501222760.71112406,366618473.9130163,633559082.0640628,Total Mercado,total_amount
2028-02-01 00:00:00,510650512.3253017,372090860.58304936,645830747.8650109,Total Mercado,total_amount
2028-03-01 00:00:00,572712067.758207,427909484.15111846,712230909.6949975,Total Mercado,total_amount
2028-04-01 00:00:00,563158682.5308505,412457168.9652115,705194265.6268137,Total Mercado,total_amount
2028-05-01 00:00:00,595516818.0884972,438617977.1874693,744998363.0929114,Total Mercado,total_amount
2028-06-01 00:00:00,581338945.0845908,423156890.9541525,735992496.941265,Total Mercado,total_amount
2028-07-01 00:00:00,544306174.4900216,382381180.7071628,702050221.8764949,Total Mercado,total_amount
2028-08-01 00:00:00,531420594.70310926,358898309.8117011,701222359.386537,Total Mercado,total_amount
2028-09-01 00:00:00,566719803.0538341,389761944.4769308,736234488.7767707,Total Mercado,total_amount
2028-10-01 00:00:00,586142547.5427841,403614773.6493501,761308563.4437588,Total Mercado,total_amount
2028-11-01 00:00:00,552242926.7544329,367308630.847989,736147383.7415572,Total Mercado,total_amount
2028-12-01 00:00:00,574957612.7688012,378077925.8168945,766017356.3491713,Total Mercado,total_amount
2029-01-01 00:00:00,507492338.635335,314376688.4796838,703894512.7543601,Total Mercado,total_amount
2029-02-01 00:00:00,514701944.1031794,314776011.9083632,716096374.393731,Total Mercado,total_amount
2029-03-01 00:00:00,577775957.5617425,369267853.328742,785034590.206475,Total Mercado,total_amount
